WORD	ORIG	RATIO=B2/SUM(B:B)*11451419
片子	763	1317
高的	763	1317
認同	763	1317
滿意	762	1315
一一	761	1313
生存	761	1313
看不	761	1313
展示	761	1313
衝突	761	1313
不滿	760	1311
有了	760	1311
作家	760	1311
形象	760	1311
爲止	760	1311
突破	758	1308
航空	758	1308
生意	757	1306
就在	757	1306
大法	756	1304
早期	756	1304
適當	756	1304
多年	755	1303
經濟學	755	1303
良好	754	1301
後面	754	1301
尋找	754	1301
消失	753	1299
上班	752	1298
去的	752	1298
隨時	751	1296
可惜	750	1294
平衡	749	1292
信心	749	1292
一張	748	1291
上課	748	1291
詩社	748	1291
實是	748	1291
實現	748	1291
戲劇	748	1291
落實	747	1289
早上	746	1287
更加	746	1287
性別	745	1285
會員	745	1285
一萬	744	1284
分爲	744	1284
投票	744	1284
祕書	744	1284
移民	742	1280
物質	741	1279
至今	740	1277
食品	740	1277
還可	740	1277
住宅	739	1275
客家	739	1275
國立	739	1275
手機	738	1273
可愛	738	1273
萬元	738	1273
組合	737	1272
使用者	737	1272
貢獻	736	1270
國大	736	1270
黃金	736	1270
遭到	736	1270
主任委員	736	1270
此外	735	1268
很有	734	1266
痛苦	734	1266
保證	733	1265
倫敦	733	1265
北縣	732	1263
氣氛	732	1263
主角	731	1261
個案	731	1261
韓國	731	1261
有用	730	1260
本土	729	1258
人事	728	1256
三千	728	1256
材料	728	1256
去了	727	1254
客戶	727	1254
行銷	726	1253
沒辦	726	1253
管道	726	1253
律師	725	1251
十二月	725	1251
打開	724	1249
尚未	724	1249
不夠	723	1247
令人	723	1247
將近	723	1247
懷疑	723	1247
著作權	723	1247
人文	722	1246
男性	722	1246
接下來	722	1246
供應	721	1244
股市	721	1244
陸續	721	1244
報紙	721	1244
大多數	720	1242
女生	719	1241
機車	718	1239
進來	717	1237
澎湖	717	1237
興建	717	1237
沒辦法	717	1237
今日	716	1235
修改	716	1235
特性	716	1235
患者	716	1235
年輕人	714	1232
任務	713	1230
作法	713	1230
以往	711	1227
上述	710	1225
反映	709	1223
明確	708	1222
蔘觀	708	1222
化學	707	1220
供給	707	1220
其它	705	1216
法令	705	1216
衝擊	705	1216
董事長	705	1216
小孩子	703	1213
月份	702	1211
四月	702	1211
地下	701	1210
你是	701	1210
我看	701	1210
基於	701	1210
該要	701	1210
這件	699	1206
舞台	699	1206
大樓	698	1204
近年	698	1204
看了	697	1203
體驗	697	1203
差不多	697	1203
重的	696	1201
基本上	695	1199
火車	694	1197
印度	694	1197
規則	692	1194
難道	692	1194
本書	691	1192
中小	690	1191
因而	690	1191
股票	690	1191
能不能	690	1191
那就	689	1189
恐怕	689	1189
承認	688	1187
相關的	688	1187
拒絕	686	1184
指導	686	1184
玻璃	686	1184
相互	686	1184
的關係	686	1184
法人	685	1182
等於	685	1182
資格	685	1182
連結	684	1180
麻煩	684	1180
體制	684	1180
甚麼	683	1178
桃園	683	1178
做到	683	1178
執政	683	1178
四百	682	1177
更新	682	1177
不容	681	1175
年齡	681	1175
我沒	681	1175
協商	681	1175
累積	681	1175
螢幕	681	1175
小小	680	1173
社團	680	1173
推薦	680	1173
犯罪	679	1172
依照	679	1172
研討會	679	1172
同仁	678	1170
面積	678	1170
利率	677	1168
到處	677	1168
一生	676	1166
身心	676	1166
外面	675	1165
一項	673	1161
大法官	673	1161
出口	672	1159
信用	672	1159
官方	671	1158
案件	671	1158
基隆	671	1158
數據	671	1158
五千	669	1154
看過	669	1154
創新	669	1154
小的	668	1153
心靈	668	1153
方的	668	1153
休息	668	1153
見到	668	1153
現出	668	1153
關懷	668	1153
出國	667	1151
病患	666	1149
纔是	666	1149
出發	665	1147
忘記	665	1147
刺激	665	1147
禁止	665	1147
比如	664	1146
同志	664	1146
地震	664	1146
他說	663	1144
色彩	663	1144
軍事	663	1144
全民	662	1142
對的	662	1142
一塊	661	1141
業界	661	1141
金額	660	1139
嘗試	660	1139
不一定	660	1139
一陣	658	1135
合法	658	1135
倒是	658	1135
子女	657	1134
名爲	657	1134
在地	657	1134
架構	657	1134
海外	657	1134
資產	657	1134
一件	656	1132
五日	656	1132
男子	656	1132
失敗	655	1130
指標	655	1130
藝術家	654	1128
副總	653	1127
等到	653	1127
緊張	653	1127
變得	653	1127
不出	652	1125
空氣	652	1125
專門	651	1123
畢竟	651	1123
一條	650	1122
行業	650	1122
看的	650	1122
一本	649	1120
花蓮	649	1120
屏東	648	1118
宜蘭	647	1116
法案	647	1116
顏色	647	1116
做法	646	1115
停止	646	1115
並不是	646	1115
下降	645	1113
象徵	645	1113
不需	644	1111
都要	644	1111
種種	644	1111
趕快	643	1109
並非	642	1108
旁邊	642	1108
暫時	642	1108
案子	640	1104
鏡頭	640	1104
文獻	639	1103
安裝	639	1103
型態	639	1103
廣場	638	1101
不在	637	1099
所得	637	1099
認真	637	1099
我自己	637	1099
財政部	637	1099
漂亮	636	1097
分類	635	1096
球員	635	1096
上有	634	1094
深刻	634	1094
學期	634	1094
收到	633	1092
類型	633	1092
十一月	633	1092
明白	632	1090
這麼多	632	1090
太平	631	1089
同一	631	1089
作人	630	1087
恐怖	630	1087
時報	630	1087
海洋	630	1087
發明	630	1087
統治	629	1085
已經有	629	1085
引進	628	1084
好處	628	1084
最重	628	1084
畫家	628	1084
顯得	628	1084
二十五	628	1084
打擊	627	1082
一致	626	1080
網頁	626	1080
舞蹈	626	1080
颱風	626	1080
一開	625	1078
運輸	625	1078
關注	625	1078
即可	624	1077
特徵	624	1077
第十	624	1077
就好	624	1077
不一樣	624	1077
記者會	624	1077
法規	622	1073
講的	622	1073
文明	621	1071
外界	621	1071
年底	621	1071
威脅	621	1071
哪些	621	1071
場所	621	1071
是爲了	621	1071
著名	620	1070
當作	620	1070
澳洲	620	1070
資料庫	620	1070
名單	619	1068
風險	619	1068
做了	619	1068
年紀	617	1065
水庫	616	1063
光碟	616	1063
百貨	616	1063
聯邦	616	1063
或者是	616	1063
拿到	615	1061
取代	614	1059
搜尋	613	1058
演奏	613	1058
劇情	613	1058
還可以	613	1058
不想	612	1056
分子	612	1056
詳細	611	1054
不對	610	1053
動力	610	1053
經由	610	1053
輕鬆	610	1053
適應	610	1053
重建	609	1051
愛的	609	1051
現在的	609	1051
中正	608	1049
幸福	608	1049
上下	607	1047
家裏	607	1047
署長	607	1047
報名	606	1046
中山	605	1044
早已	605	1044
幾天	605	1044
一樣的	605	1044
上市	604	1042
支付	604	1042
不住	603	1040
第五	603	1040
須要	603	1040
衛星	603	1040
釋出	603	1040
這件事	603	1040
文件	602	1039
出生	602	1039
布希	602	1039
技巧	602	1039
假設	602	1039
適用	602	1039
女子	601	1037
居然	601	1037
出席	600	1035
剩下	600	1035
教材	599	1034
都很	599	1034
陽光	599	1034
高速	598	1032
頻道	598	1032
今天的	598	1032
台北縣	598	1032
不幸	597	1030
台東	597	1030
聽說	597	1030
定位	596	1028
物理	596	1028
情感	596	1028
期望	596	1028
仔細	595	1027
風景	595	1027
二百	594	1025
回收	594	1025
委託	593	1023
理性	591	1020
貸款	591	1020
會出	591	1020
暴力	591	1020
新生	590	1018
會是	590	1018
背後	589	1016
婚姻	589	1016
碰到	589	1016
不良	588	1015
心態	588	1015
納入	588	1015
假如	588	1015
階級	588	1015
東京	587	1013
冠軍	587	1013
採購	587	1013
熟悉	587	1013
孔子	586	1011
身爲	586	1011
車站	586	1011
玩具	586	1011
登記	586	1011
嚴格	586	1011
喫飯	584	1008
景觀	584	1008
成熟	583	1006
皮膚	582	1004
違反	582	1004
優先	582	1004
大人	581	1002
提昇	581	1002
購物	581	1002
上網	580	1001
可見	580	1001
好奇	580	1001
宇宙	580	1001
次長	580	1001
保守	580	1001
基地	580	1001
想起	580	1001
形容	579	999
浪費	579	999
再來	578	997
困擾	578	997
財團	578	997
描述	578	997
感動	578	997
不可以	578	997
其實是	578	997
我會	577	996
營運	577	996
路線	576	994
廣播	576	994
那時候	576	994
私人	575	992
神經	575	992
結論	575	992
預測	575	992
獎勵	575	992
實驗室	575	992
不行	574	990
理事	574	990
最重要	574	990
也都	573	989
迅速	573	989
數學	573	989
展覽	572	987
奧運	572	987
經歷	572	987
陳水扁	572	987
公斤	571	985
太空	571	985
涉及	571	985
藥物	571	985
一篇	570	983
九五	570	983
不及	570	983
白色	570	983
漸漸	570	983
臨時	570	983
一般人	570	983
馬英九	570	983
網路上	570	983
大師	569	982
能有	569	982
上去	568	980
主人	568	980
原始	568	980
道理	568	980
不久	567	978
以免	567	978
份子	567	978
居住	567	978
熱鬧	567	978
覈心	567	978
二日	566	977
一台	565	975
最新	565	975
華人	565	975
飯店	565	975
愈來	565	975
轉換	565	975
你有	564	973
從小	564	973
親自	564	973
下載	563	971
它是	563	971
單純	563	971
對台	563	971
億元	563	971
之二	562	970
愈來愈	562	970
他在	560	966
面上	560	966
別是	559	965
做好	559	965
意味	559	965
入學	558	963
提名	558	963
標示	558	963
之類	557	961
教室	557	961
停車	556	959
防部	555	958
較好	555	958
更多的	555	958
手術	554	956
民意	554	956
談到	554	956
個性	553	954
偉大	553	954
熱情	553	954
一隻	552	952
也在	551	951
集體	551	951
會發	551	951
好不	550	949
將會	550	949
決策	549	947
財務	549	947
商店	549	947
預期	549	947
辦的	549	947
國家公園	549	947
手段	548	946
兩天	548	946
男生	547	944
暑假	547	944
據說	547	944
研究院	547	944
取消	546	942
這就	546	942
行程	544	939
性質	544	939
掉了	544	939
愛滋	544	939
顧客	544	939
一開始	544	939
下面	543	937
飛行	543	937
國防部	543	937
內外	541	933
台電	541	933
牠們	541	933
英語	541	933
座談	540	932
在此	539	930
看出	539	930
意願	539	930
三分	538	928
此時	538	928
除非	538	928
連線	538	928
龐大	538	928
體會	538	928
六日	537	927
回憶	537	927
哥哥	537	927
緊急	537	927
大大	536	925
手法	536	925
更是	536	925
國語	536	925
尋求	536	925
線上	536	925
每個人	536	925
少女	535	923
園區	535	923
優勢	535	923
鐵路	535	923
身上	534	921
所在	534	921
東南	534	921
指示	533	920
傾向	533	920
議會	533	920
每次	532	918
東北	532	918
很不	532	918
常見	532	918
人人	531	916
彷彿	531	916
走到	531	916
指揮	531	916
拿來	531	916
損失	530	914
顧問	530	914
人性	529	913
市府	529	913
沒想	529	913
棒球	529	913
犧牲	529	913
二十一	529	913
一羣	528	911
弱勢	528	911
建築物	528	911
其他的	527	909
共產	526	908
某個	526	908
客人	525	906
寫的	525	906
檢驗	525	906
必須要	525	906
交通部	525	906
街頭	524	904
演員	524	904
加速	523	902
弟弟	523	902
指定	523	902
陣子	523	902
國王	523	902
得以	523	902
很大的	523	902
要不要	523	902
一向	522	901
在做	522	901
比較好	522	901
允許	521	899
內心	521	899
走向	521	899
拿出	521	899
毫無	521	899
劇場	521	899
聯合國	521	899
一堆	520	897
定期	520	897
寫作	520	897
當天	519	895
有機會	519	895
的原因	519	895
車子	518	894
案例	518	894
農委會	518	894
一連	517	892
按照	517	892
產權	517	892
種類	517	892
羅斯	517	892
天空	516	890
明星	516	890
癌症	516	890
面有	515	889
無線	515	889
一份	514	887
一面	514	887
公主	514	887
公車	514	887
付出	514	887
全台	514	887
廣泛	514	887
忽略	513	885
症狀	513	885
最終	513	885
排名	512	883
條文	512	883
綠色	512	883
二個	511	882
六百	511	882
主導	511	882
表面	511	882
進而	511	882
三日	510	880
短期	510	880
實質	510	880
層面	510	880
曉得	510	880
同事	509	878
英雄	509	878
個體	509	878
激烈	509	878
證券	509	878
上了	508	877
先進	508	877
指數	508	877
氣象	508	877
監督	508	877
構成	507	875
還好	507	875
主流	506	873
果然	506	873
品牌	506	873
等待	506	873
徹底	506	873
膨脹	506	873
而不是	506	873
電視台	506	873
丈夫	505	871
不易	505	871
中學	505	871
再次	505	871
忽然	505	871
院士	505	871
發起	505	871
隨便	505	871
轉變	505	871
多媒體	505	871
教科書	505	871
一套	504	870
一路	504	870
予以	504	870
那麼多	504	870
四個	503	868
愛情	503	868
預定	503	868
練習	503	868
競爭力	503	868
日常	502	866
妻子	502	866
公所	501	864
有利	501	864
超級	501	864
實力	501	864
蒐集	501	864
廚房	501	864
底下	500	863
二十四	500	863
一片	499	861
各界	499	861
估計	499	861
有看	498	859
足夠	498	859
朝野	498	859
遊行	498	859
彈性	498	859
八日	497	858
公分	497	858
自主	497	858
單一	497	858
跟着	497	858
與其	497	858
競賽	497	858
日本人	497	858
主要是	497	858
人體	496	856
始終	496	856
彰化	496	856
不得不	496	856
在這裏	496	856
味道	495	854
帶動	495	854
過年	495	854
部隊	494	852
確保	494	852
個人的	494	852
動詞	493	851
強制	493	851
層次	493	851
不需要	493	851
二千	492	849
不敢	492	849
營養	492	849
新台幣	492	849
支出	491	847
在上	491	847
東方	491	847
新鮮	491	847
對話	491	847
七日	490	845
工商	490	845
住在	490	845
夏天	490	845
師生	490	845
社會主義	490	845
可憐	489	844
動機	489	844
傳出	489	844
認知	489	844
部分的	489	844
中國大陸	489	844
人間	488	842
又是	488	842
必然	488	842
開會	488	842
外交部	488	842
古蹟	487	840
可不	487	840
防治	487	840
送到	487	840
現行	487	840
球隊	487	840
嘉義	487	840
打電話	487	840
他不	486	839
找出	486	839
政大	486	839
題材	486	839
爆發	486	839
黨團	486	839
一再	485	837
人工	485	837
十日	485	837
市立	485	837
正面	485	837
首度	485	837
這本	485	837
點點	485	837
球場	484	835
一九八	484	835
施工	483	833
看得	483	833
真的是	483	833
乾淨	482	832
帶着	482	832
理學	482	832
好看	481	830
普通	481	830
各自	480	828
家族	480	828
高級	480	828
動員	480	828
眼前	480	828
測驗	480	828
獎金	480	828
十五年	480	828
建築師	480	828
民營	479	826
初步	479	826
命運	479	826
無限	479	826
密切	478	825
專題	478	825
通信	478	825
題目	478	825
沒想到	478	825
一名	477	823
正義	477	823
信仰	477	823
造型	477	823
連接	477	823
怎麼辦	477	823
一號	476	821
很快	476	821
娛樂	476	821
差別	476	821
可行	475	820
是好	475	820
家屬	475	820
書籍	475	820
秩序	475	820
想想	475	820
還是要	475	820
上升	474	818
多半	474	818
這位	474	818
硬體	474	818
儀式	474	818
上來	473	816
包裝	473	816
四日	473	816
還會	473	816
難得	473	816
總經理	473	816
我認	472	814
依然	472	814
談判	472	814
縣長	472	814
卻是	471	813
建構	471	813
試試	471	813
也能	470	811
月底	470	811
正是	470	811
彩券	470	811
殘障	470	811
畫的	470	811
當成	470	811
預防	470	811
公益	469	809
有助	469	809
有錢	469	809
困境	469	809
足以	469	809
定是	469	809
圖片	469	809
聯絡	469	809
人爲	468	808
夫妻	468	808
兩種	468	808
認定	468	808
請教	468	808
繁殖	468	808
纔有	468	808
武器	467	806
紅色	467	806
校方	467	806
超越	467	806
典禮	466	804
透露	466	804
稍微	466	804
台商	465	802
用戶	465	802
自從	465	802
更好	465	802
承諾	465	802
物品	465	802
中央社	465	802
有名	464	801
房間	464	801
電子書	464	801
大地	463	799
不清	463	799
改造	463	799
爲我們	463	799
訂定	462	797
喜愛	462	797
游泳	462	797
走出	461	795
部會	461	795
財產權	461	795
有其	460	794
南亞	460	794
重複	460	794
黑色	460	794
觀光客	460	794
印尼	459	792
早就	459	792
學系	459	792
教育局	459	792
十億	458	790
多樣	458	790
格式	458	790
演唱	458	790
諮詢	458	790
講話	458	790
可怕	457	789
便是	457	789
通知	457	789
十二年	457	789
中午	456	787
共有	456	787
如同	456	787
海岸	456	787
宿舍	456	787
小時候	456	787
收費	455	785
明的	455	785
純粹	455	785
問卷	455	785
都還	455	785
科學家	455	785
子曰	454	783
追蹤	454	783
質詢	454	783
大學生	454	783
想說	453	782
憲法	453	782
聰明	453	782
之所以	453	782
尤其是	453	782
可以說	453	782
市區	452	780
你說	452	780
定會	452	780
複製	452	780
不願	451	778
妹妹	451	778
泰國	451	778
一個月	451	778
十一年	451	778
民生	450	776
身邊	450	776
具備	450	776
是想	450	776
消防	450	776
強化	450	776
證據	450	776
如果是	450	776
中油	449	775
九日	448	773
小型	448	773
修法	448	773
時刻	448	773
深度	448	773
賠償	448	773
學年	448	773
籌備	448	773
日據	447	771
好多	447	771
受害	447	771
野生	447	771
替代	447	771
可能性	447	771
若是	446	770
動畫	446	770
基層	446	770
補充	446	770
全力	445	768
名人	445	768
名詞	445	768
幹部	445	768
藝文	445	768
中市	444	766
正好	444	766
差距	444	766
實踐	444	766
如果有	444	766
也好	443	764
加油	443	764
有線	443	764
清華	443	764
發電	443	764
萬人	443	764
大專	442	763
金錢	442	763
唱片	442	763
樂器	442	763
賺錢	442	763
不應	441	761
年後	441	761
空中	441	761
造出	441	761
電池	441	761
樂的	441	761
又有	440	759
不懂	440	759
半年	440	759
相反	440	759
首次	440	759
舒服	440	759
領袖	440	759
露出	440	759
日報	439	757
生氣	439	757
各國	439	757
事物	439	757
美好	439	757
面前	439	757
會長	439	757
話題	439	757
與會	439	757
大概是	439	757
上次	438	756
生在	438	756
日期	437	754
晚間	437	754
義大利	437	754
之內	436	752
反彈	436	752
四千	436	752
老婆	436	752
更爲	436	752
從此	436	752
另一方面	436	752
亞太	435	751
原先	435	751
談話	435	751
巨大	434	749
打破	434	749
用到	434	749
效應	434	749
視覺	434	749
詩人	434	749
天然	433	747
合約	433	747
典藏	433	747
許可	433	747
開心	433	747
飲食	433	747
墾丁	433	747
贊成	433	747
全世界	433	747
古典	432	745
本質	432	745
多麼	432	745
性格	432	745
契約	432	745
評論	432	745
業主	432	745
如果說	432	745
輸入法	432	745
呼吸	431	744
都能	431	744
華航	431	744
會去	431	744
錄影	431	744
檢察	431	744
留在	430	742
睡覺	430	742
確認	430	742
二十二	430	742
用電	429	740
阿拉	429	740
這類	429	740
夫人	428	738
共和	428	738
買了	428	738
當局	428	738
慶祝	428	738
播放	428	738
爆炸	428	738
很多的	428	738
天天	427	737
言論	427	737
夜間	427	737
昆蟲	427	737
優秀	427	737
介入	426	735
內閣	426	735
世代	426	735
收藏	426	735
便利	426	735
絕不	426	735
評審	426	735
巴西	425	733
利潤	425	733
場地	425	733
夢想	425	733
聲明	425	733
我沒有	425	733
責人	424	732
筆者	424	732
開了	424	732
碩士	424	732
獨特	424	732
工資	423	730
特質	423	730
搭配	423	730
話說	423	730
過於	423	730
過度	423	730
完了	422	728
金門	422	728
害怕	422	728
演的	422	728
負責人	422	728
不停	421	726
旅客	421	726
移動	421	726
愉快	421	726
標題	421	726
見得	420	725
帶領	420	725
總統府	420	725
九七	419	723
不定	419	723
心裏	419	723
台灣省	419	723
初期	418	721
規畫	418	721
日後	417	720
我來	417	720
某種	417	720
排除	417	720
淡水	417	720
爲國	417	720
開幕	417	720
麪包	417	720
太平洋	417	720
好喫	416	718
抱怨	416	718
這篇	416	718
不上	415	716
再生	415	716
地面	415	716
百億	415	716
改爲	415	716
前後	415	716
得了	415	716
荷蘭	415	716
山區	414	714
在家	414	714
百姓	414	714
社羣	414	714
視訊	414	714
評鑑	414	714
錯的	414	714
一代	413	713
在看	413	713
收集	413	713
自殺	413	713
着手	413	713
說出	413	713
投資人	413	713
巴黎	412	711
矛盾	412	711
君子	412	711
姓名	412	711
宣導	412	711
預估	412	711
種子	412	711
樂觀	412	711
簡單的	412	711
三點	411	709
水果	411	709
代理	411	709
符號	411	709
懂得	411	709
不只是	411	709
公頃	410	707
改進	410	707
相機	410	707
愛心	410	707
男孩	409	706
相處	409	706
看完	409	706
專輯	409	706
興奮	409	706
不妨	408	704
文物	408	704
你在	408	704
